Name,OpName,FwOps,BwOps,AccOps,InputShapes,OutputShape
nlist_gather,MEM,"[('MEM', [(1048576, 3)])]",[],[],"[(1048576, 3)]","(1048576, 3)"
env_gather,MEM,"[('MEM', [(512, 2048, 3)])]",[],[],"[(512, 2048, 3)]","(512, 2048, 3)"
env_diff_norm,VECadd,"[('VECadd', (1048576, 3))]",[],[],"[(1048576, 3), (1048576, 3)]","(1048576, 3)"
env_inv_r,VECmul,"[('VECmul', (1048576, 4))]",[],[],"[(1048576, 4)]","(1048576, 4)"
env_smooth_weight,VECmul,"[('VECmul', (1048576, 1))]",[],[],"[(1048576, 1)]","(1048576, 1)"
env_mat_mul,VECmul,"[('VECmul', (1048576, 4))]",[],[],"[(1048576, 4), (1048576, 1)]","(1048576, 4)"
env_normalize,VECadd,"[('VECadd', (1048576, 4))]",[],[],"[(1048576, 4), (1048576, 4)]","(1048576, 4)"
emb_t0_linear_0,Linear,"[('Linear', (262144, 1, 16))]",[],[],"[(262144, 1)]","(262144, 16)"
emb_t0_act_0,VECtanh,"[('VECtanh', (262144, 16))]",[],[],"[(262144, 16)]","(262144, 16)"
emb_t0_linear_1,Linear,"[('Linear', (262144, 16, 32))]",[],[],"[(262144, 16)]","(262144, 32)"
emb_t0_act_1,VECtanh,"[('VECtanh', (262144, 32))]",[],[],"[(262144, 32)]","(262144, 32)"
emb_t0_concat_1,MEM,"[('MEM', [(262144, 32)])]",[],[],"[(262144, 16)]","(262144, 32)"
emb_t0_res_1,VECadd,"[('VECadd', (262144, 32))]",[],[],"[(262144, 32), (262144, 32)]","(262144, 32)"
emb_t0_linear_2,Linear,"[('Linear', (262144, 32, 64))]",[],[],"[(262144, 32)]","(262144, 64)"
emb_t0_act_2,VECtanh,"[('VECtanh', (262144, 64))]",[],[],"[(262144, 64)]","(262144, 64)"
emb_t0_concat_2,MEM,"[('MEM', [(262144, 64)])]",[],[],"[(262144, 32)]","(262144, 64)"
emb_t0_res_2,VECadd,"[('VECadd', (262144, 64))]",[],[],"[(262144, 64), (262144, 64)]","(262144, 64)"
emb_t0_matmul,BMM,"[('BMM', (512, 4, 512, 64))]",[],[],"[(512, 512, 4), (512, 512, 64)]","(512, 4, 64)"
emb_t1_linear_0,Linear,"[('Linear', (262144, 1, 16))]",[],[],"[(262144, 1)]","(262144, 16)"
emb_t1_act_0,VECtanh,"[('VECtanh', (262144, 16))]",[],[],"[(262144, 16)]","(262144, 16)"
emb_t1_linear_1,Linear,"[('Linear', (262144, 16, 32))]",[],[],"[(262144, 16)]","(262144, 32)"
emb_t1_act_1,VECtanh,"[('VECtanh', (262144, 32))]",[],[],"[(262144, 32)]","(262144, 32)"
emb_t1_concat_1,MEM,"[('MEM', [(262144, 32)])]",[],[],"[(262144, 16)]","(262144, 32)"
emb_t1_res_1,VECadd,"[('VECadd', (262144, 32))]",[],[],"[(262144, 32), (262144, 32)]","(262144, 32)"
emb_t1_linear_2,Linear,"[('Linear', (262144, 32, 64))]",[],[],"[(262144, 32)]","(262144, 64)"
emb_t1_act_2,VECtanh,"[('VECtanh', (262144, 64))]",[],[],"[(262144, 64)]","(262144, 64)"
emb_t1_concat_2,MEM,"[('MEM', [(262144, 64)])]",[],[],"[(262144, 32)]","(262144, 64)"
emb_t1_res_2,VECadd,"[('VECadd', (262144, 64))]",[],[],"[(262144, 64), (262144, 64)]","(262144, 64)"
emb_t1_matmul,BMM,"[('BMM', (512, 4, 512, 64))]",[],[],"[(512, 512, 4), (512, 512, 64)]","(512, 4, 64)"
emb_t1_accum,VECadd,"[('VECadd', (512, 256))]",[],[],"[(512, 256), (512, 256)]","(512, 256)"
emb_t2_linear_0,Linear,"[('Linear', (262144, 1, 16))]",[],[],"[(262144, 1)]","(262144, 16)"
emb_t2_act_0,VECtanh,"[('VECtanh', (262144, 16))]",[],[],"[(262144, 16)]","(262144, 16)"
emb_t2_linear_1,Linear,"[('Linear', (262144, 16, 32))]",[],[],"[(262144, 16)]","(262144, 32)"
emb_t2_act_1,VECtanh,"[('VECtanh', (262144, 32))]",[],[],"[(262144, 32)]","(262144, 32)"
emb_t2_concat_1,MEM,"[('MEM', [(262144, 32)])]",[],[],"[(262144, 16)]","(262144, 32)"
emb_t2_res_1,VECadd,"[('VECadd', (262144, 32))]",[],[],"[(262144, 32), (262144, 32)]","(262144, 32)"
emb_t2_linear_2,Linear,"[('Linear', (262144, 32, 64))]",[],[],"[(262144, 32)]","(262144, 64)"
emb_t2_act_2,VECtanh,"[('VECtanh', (262144, 64))]",[],[],"[(262144, 64)]","(262144, 64)"
emb_t2_concat_2,MEM,"[('MEM', [(262144, 64)])]",[],[],"[(262144, 32)]","(262144, 64)"
emb_t2_res_2,VECadd,"[('VECadd', (262144, 64))]",[],[],"[(262144, 64), (262144, 64)]","(262144, 64)"
emb_t2_matmul,BMM,"[('BMM', (512, 4, 512, 64))]",[],[],"[(512, 512, 4), (512, 512, 64)]","(512, 4, 64)"
emb_t2_accum,VECadd,"[('VECadd', (512, 256))]",[],[],"[(512, 256), (512, 256)]","(512, 256)"
emb_t3_linear_0,Linear,"[('Linear', (262144, 1, 16))]",[],[],"[(262144, 1)]","(262144, 16)"
emb_t3_act_0,VECtanh,"[('VECtanh', (262144, 16))]",[],[],"[(262144, 16)]","(262144, 16)"
emb_t3_linear_1,Linear,"[('Linear', (262144, 16, 32))]",[],[],"[(262144, 16)]","(262144, 32)"
emb_t3_act_1,VECtanh,"[('VECtanh', (262144, 32))]",[],[],"[(262144, 32)]","(262144, 32)"
emb_t3_concat_1,MEM,"[('MEM', [(262144, 32)])]",[],[],"[(262144, 16)]","(262144, 32)"
emb_t3_res_1,VECadd,"[('VECadd', (262144, 32))]",[],[],"[(262144, 32), (262144, 32)]","(262144, 32)"
emb_t3_linear_2,Linear,"[('Linear', (262144, 32, 64))]",[],[],"[(262144, 32)]","(262144, 64)"
emb_t3_act_2,VECtanh,"[('VECtanh', (262144, 64))]",[],[],"[(262144, 64)]","(262144, 64)"
emb_t3_concat_2,MEM,"[('MEM', [(262144, 64)])]",[],[],"[(262144, 32)]","(262144, 64)"
emb_t3_res_2,VECadd,"[('VECadd', (262144, 64))]",[],[],"[(262144, 64), (262144, 64)]","(262144, 64)"
emb_t3_matmul,BMM,"[('BMM', (512, 4, 512, 64))]",[],[],"[(512, 512, 4), (512, 512, 64)]","(512, 4, 64)"
emb_t3_accum,VECadd,"[('VECadd', (512, 256))]",[],[],"[(512, 256), (512, 256)]","(512, 256)"
desc_normalize,VECmul,"[('VECmul', (512, 256))]",[],[],"[(512, 256)]","(512, 256)"
